Loading DB...
done.
(99.63574139333153, 'Delores', 430, 117618)
(99.63633708193369, 'Myrtle', 498, 136442)
(99.63772598911176, 'Martha', 1991, 547593)
(99.63908097790207, 'Betty', 3619, 999099)
(99.6393751789092, 'Diana', 1285, 355041)
(99.63958738970132, 'Tonya', 435, 120260)
(99.64097871927869, 'Crystal', 1185, 328879)
(99.64197266851085, 'Sue', 519, 144442)
(99.64312216335617, 'Dawn', 1034, 288701)
(99.64323774593335, 'Stephanie', 2638, 736790)
(99.64528412836162, 'Geraldine', 748, 210125)
(99.64577713403662, 'Tiffany', 1191, 335038)
(99.64689696304279, 'Edna', 1042, 294056)
(99.64839466792326, 'Vickie', 388, 109963)
(99.64979813063437, 'Mildred', 1583, 450442)
(99.65042994565079, 'Joann', 548, 156216)
(99.65085977583611, 'Alice', 1936, 552569)
(99.65116928974648, 'Brenda', 2122, 606196)
(99.6527212080157, 'Tanya', 405, 116216)
(99.65349610481829, 'Christine', 2030, 583822)
(99.65524212856063, 'Wanda', 972, 280965)
(99.6569314757913, 'Jocelyn', 345, 100218)
(99.65797104007697, 'Pauline', 775, 225814)
(99.65854577408562, 'Jessica', 3571, 1042250)
(99.66171568782221, 'Lucille', 750, 220957)
(99.66231649095778, 'Maxine', 377, 111266)
(99.66275458752058, 'Ruth', 2779, 821250)
(99.66505690539788, 'Evelyn', 1822, 542151)
(99.66511895467806, 'Nicole', 1956, 582132)
(99.66863943031471, 'Melissa', 2496, 750762)
(99.66868023542897, 'Dorothy', 3677, 1106127)
(99.66910895769321, 'Viola', 434, 130727)
(99.66998271338022, 'Jacqueline', 1386, 418592)
(99.67045016018082, 'Jeanette', 538, 162715)
(99.67090331366319, 'Josephine', 986, 298622)
(99.6710512879513, 'Jennifer', 4832, 1464090)
(99.67159968844074, 'Destiny', 468, 142041)
(99.67249035808811, 'Lillian', 1402, 426677)
(99.6725875077108, 'Lucy', 621, 189048)
(99.67572597021307, 'Laura', 2579, 792736)
(99.67780521394428, 'Angela', 2136, 660817)
(99.67904136520636, 'Paula', 893, 277336)
(99.67975101769262, 'Gertrude', 568, 176794)
(99.68038139620444, 'Tamara', 417, 130051)
(99.68061411741634, 'Anita', 684, 213477)
(99.68074799013536, 'Elizabeth', 5160, 1611118)
(99.6809738217526, 'Regina', 564, 176224)
(99.68178910778013, 'Rachel', 1786, 559477)
(99.68406470640808, 'Alicia', 707, 223073)
(99.6850814390947, 'Patricia', 4963, 1571000)
(99.68510425403552, 'Sally', 642, 203235)
(99.68767974232141, 'Tara', 543, 173317)
(99.68920817778046, 'Edith', 825, 264626)
(99.69014701753665, 'Tina', 905, 291169)
(99.69019303285208, 'Sarah', 3311, 1065419)
(99.69053410209447, 'Virginia', 2009, 647174)
(99.69076724196584, 'Anna', 2727, 879133)
(99.69156711005554, 'Cora', 387, 125086)
(99.69242612173667, 'Sandra', 2693, 872869)
(99.69289099526067, 'Jane', 1134, 368116)
(99.69291830561906, 'Ella', 865, 280819)
(99.69322392403355, 'Mabel', 409, 132913)
(99.69550723916613, 'Joanna', 306, 100189)
(99.69562957805866, 'Helen', 3104, 1016706)
(99.69878002314864, 'Constance', 419, 138682)
(99.69883915734354, 'Theresa', 1217, 402886)
(99.69910541079926, 'Brittany', 1078, 357187)
(99.6994351251574, 'Cindy', 771, 255746)
(99.69958159734624, 'Margaret', 3743, 1242186)
(99.70006789801522, 'Julie', 1524, 506591)
(99.70290014706146, 'Annette', 499, 167458)
(99.70391179018357, 'Darlene', 605, 203726)
(99.70531385658607, 'Agnes', 465, 157330)
(99.70569341676382, 'Sara', 1237, 419073)
(99.70666456904286, 'Nancy', 2946, 1001365)
(99.70869716200144, 'Carolyn', 1619, 554160)
(99.7090761836763, 'Ann', 1365, 467830)
(99.71026550480944, 'Vera', 397, 136625)
(99.71096799561141, 'Katherine', 1823, 628903)
(99.71172110153972, 'Lisa', 2788, 964331)
(99.7118524202892, 'Charlene', 383, 132535)
(99.71200864514385, 'Marilyn', 1066, 369084)
(99.71214694001345, 'Barbara', 4138, 1433401)
(99.71250210899275, 'Carla', 426, 147749)
(99.71351456443921, 'Loretta', 501, 174377)
(99.71408946509831, 'Gwendolyn', 333, 116137)
(99.71416702156289, 'Judy', 1094, 381647)
(99.71508569572727, 'Janice', 1158, 405280)
(99.71693094888292, 'Chelsea', 447, 157465)
(99.71700330482581, 'Rhonda', 590, 207893)
(99.71783220064074, 'Rebecca', 2105, 743905)
(99.71799092318963, 'Heather', 1482, 524033)
(99.71860948605135, 'Teresa', 1164, 412496)
(99.71881218171394, 'April', 667, 236541)
(99.71992852859667, 'Karen', 2765, 984483)
(99.72222222222223, 'Marlene', 359, 128881)
(99.72270938635572, 'Catherine', 1823, 655610)
(99.72368645387283, 'Cynthia', 1961, 707740)
(99.7254715150232, 'Rita', 778, 282617)
(99.7259009267685, 'Judith', 1241, 451515)
(99.72664131435319, 'Leona', 294, 107257)
(99.72674959945644, 'Grace', 1303, 475549)
(99.72732370414622, 'Ellen', 744, 272107)
(99.72733951730451, 'Valerie', 694, 253835)
(99.72752532686191, 'Janet', 1518, 555598)
(99.72762075536662, 'Peggy', 799, 292542)
(99.7276568425263, 'Amanda', 2138, 782901)
(99.72812747800475, 'Sheila', 648, 237699)
(99.73002159827213, 'Glenda', 295, 108973)
(99.73050075496919, 'Phyllis', 871, 322321)
(99.73188868878174, 'Amy', 1846, 686674)
(99.7319514582345, 'Donna', 2232, 830453)
(99.73304981914414, 'Diane', 1386, 517812)
(99.73430403094099, 'Amber', 981, 368238)
(99.73804803109284, 'Gina', 399, 151919)
(99.73961415552137, 'Kristina', 352, 134832)
(99.739648821763, 'Victoria', 1232, 471975)
(99.7407616892911, 'Miriam', 275, 105805)
(99.74162864337896, 'Anne', 829, 320027)
(99.74179953850377, 'Sabrina', 348, 134431)
(99.74181036497032, 'Linda', 3757, 1451375)
(99.74280085808773, 'Emma', 1585, 614669)
